segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
161,6,800,804.99,11,5.26336639941345,5.26368524506243,0.00326495140645774,-0.736633600586549,-0.736314754937568,3,0.999974727630615
162,6.1,805,809.99,11,5.34562364824838,5.34577783200732,0.0032720566608887,-0.754376351751615,-0.754222167992681,3,0.999976754188538
163,6.2,810,814.99,11,5.42559406437183,5.42600131440109,0.00343030214278621,-0.774405935628168,-0.773998685598906,3,0.999978303909302
164,6.3,815,819.99,11,5.51242199042197,5.51269275309151,0.00259537369239545,-0.787578009578026,-0.787307246908486,3,0.999980926513672
165,6.4,820,824.99,11,5.60392133897758,5.60415705811973,0.00288479619461426,-0.79607866102242,-0.795842941880269,3,0.999983191490173
166,6.5,825,829.99,11,5.691817762746,5.69206194200883,0.00279772648297181,-0.808182237253996,-0.807938057991167,3,0.999984860420227
167,6.6,830,834.99,11,5.77833576896256,5.7785670640049,0.00250579133198131,-0.821664231037444,-0.821432935995095,3,0.999985694885254
168,6.7,835,839.99,11,5.86002227011497,5.86017796738173,0.00308021530709117,-0.83997772988503,-0.839822032618269,3,0.999986052513123
169,6.8,840,844.99,11,5.93101098747985,5.93123289101209,0.00369337121938542,-0.868989012520148,-0.868767108987909,3,0.999987006187439
170,6.9,845,849.99,11,5.99524763596335,5.9956144481681,0.00449636860102862,-0.904752364036649,-0.904385551831905,3,0.999987602233887
171,7,850,854.99,11,6.05771099658359,6.05805809437868,0.0047047383104214,-0.942289003416413,-0.941941905621317,3,0.999988079071045
172,7.1,855,859.99,11,6.12048939967929,6.12085415506571,0.00489197468434487,-0.979510600320709,-0.979145844934294,3,0.999988079071045
173,7.2,860,864.99,11,6.18535485245325,6.18578317516842,0.00516278947227938,-1.01464514754675,-1.01421682483158,3,0.999988317489624
174,7.3,865,869.99,11,6.24344603823104,6.24383764867941,0.00512132127616457,-1.05655396176896,-1.05616235132059,3,0.999988317489624
175,7.4,870,874.99,11,6.29954579697894,6.29998164842535,0.00581449531317163,-1.10045420302106,-1.10001835157465,3,0.999987959861755
176,7.5,875,879.99,11,6.35599731046909,6.3563532176559,0.00566455226318535,-1.14400268953091,-1.1436467823441,3,0.999987602233887
177,7.6,880,884.99,11,6.40836607838287,6.40879824307945,0.00609628647085426,-1.19163392161713,-1.19120175692055,3,0.999987006187439
178,7.7,885,889.99,11,6.460239230695,6.46068676331721,0.0059231349166586,-1.239760769305,-1.23931323668279,3,0.999986529350281
179,7.8,890,894.99,11,6.50624695805739,6.50660321451523,0.00498560169786457,-1.29375304194261,-1.29339678548477,3,0.999985933303833
180,7.9,895,899.99,11,6.54152147002592,6.54180946339995,0.00410700747947662,-1.35847852997408,-1.35819053660005,3,0.999985098838806
181,8,900,904.99,11,6.57577657626082,6.57598419848844,0.00366171081446407,-1.42422342373918,-1.42401580151156,3,0.9999840259552
182,8.1,905,909.99,11,6.60630154543526,6.6065995124378,0.00399120578794355,-1.49369845456474,-1.4934004875622,3,0.999982953071594
183,8.2,910,914.99,11,6.64597811432386,6.64628912077845,0.00410570934074823,-1.55402188567614,-1.55371087922155,3,0.999981760978699
184,8.3,915,919.99,11,6.68887383674566,6.68916695276157,0.00406542893604735,-1.61112616325434,-1.61083304723843,3,0.999979972839355
185,8.4,920,924.99,11,6.7289111249998,6.7292232180754,0.00401355830736105,-1.6710888750002,-1.6707767819246,3,0.999977231025696
186,8.5,925,929.99,11,6.76283795526772,6.76316025481919,0.00409238155271399,-1.73716204473228,-1.73683974518081,3,0.999972462654114
187,8.6,930,934.99,11,6.79453729009258,6.79480549144118,0.00328169963191647,-1.80546270990742,-1.80519450855882,3,0.999965190887451
188,8.7,935,939.99,11,6.82904084445854,6.82913332366759,0.00229802626628943,-1.87095915554146,-1.87086667633241,3,0.999953985214233
189,8.8,940,944.99,11,6.8672250170135,6.86737481548052,0.00244902277129796,-1.9327749829865,-1.93262518451948,3,0.999937057495117
190,8.9,945,949.99,11,6.9024141516174,6.9025008096425,0.002210912533425,-1.9975858483826,-1.9974991903575,3,0.999911785125732
191,9,950,954.99,11,6.92834709923547,6.92853295023511,0.00274202392420128,-2.07165290076453,-2.07146704976489,3,0.99987530708313
192,9.1,955,959.99,11,6.9502126692028,6.95044966900542,0.00259504824081456,-2.1497873307972,-2.14955033099458,3,0.999826490879059
193,9.2,960,964.99,11,6.9748743478616,6.97506730070565,0.00222763455736245,-2.2251256521384,-2.22493269929435,3,0.999759614467621
194,9.3,965,969.99,11,7.00307235696317,7.00328471375373,0.00253910580270622,-2.29692764303683,-2.29671528624627,3,0.999666571617126
195,9.4,970,974.99,11,7.05202346897101,7.05227583669926,0.00357609321371179,-2.34797653102899,-2.34772416330074,3,0.999554812908173
196,9.5,975,979.99,11,7.22933005718266,7.22964649674228,0.00317765646882077,-2.27066994281734,-2.27035350325772,3,0.999664902687073
197,9.6,980,984.99,11,7.29331100045911,7.29378624191693,0.00366085753358641,-2.30668899954089,-2.30621375808307,3,0.999764144420624
198,9.7,985,989.99,11,7.35730816543484,7.35746463885946,0.00397951260207884,-2.34269183456516,-2.34253536114054,3,0.999818980693817
199,9.8,990,994.99,11,7.37980680856086,7.38046250672118,0.0065221657416579,-2.42019319143914,-2.41953749327882,3,0.999821245670319
200,9.9,995,999.99,11,7.39797084288486,7.39846921384692,0.00582714898181503,-2.50202915711514,-2.50153078615308,3,0.999785721302032
