case_index,controller,model_name,path_name,path_file,ref_file,disturbance_level,disturbance_scale,disturbance_noise_scale,disturbance_process_scale,noise_enabled,noise_signature,process_signature,seed,status,message,elapsed_sec,n_samples,ey_rmse,ey_peak,epsi_rmse,epsi_peak,ev_rmse,eomega_rmse,j_du,viol_rate,F_sat_pct,omega_sat_pct,realtime_p50_ms,realtime_p95_ms,realtime_p99_ms,timeout_rate,timeseries_file
249,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,9,ok,,116.7244236,11950,0,0,0,0,0.194342741612617,0,911.227430388395,0,0,0,0.0090451,0.010663,0.011717187,0,
250,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,10,ok,,112.2909221,11950,0,0,0,0,0.194342741612617,0,911.227430388395,0,0,0,0.00877355,0.009820055,0.01079573,0,
251,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,114.2939718,11950,0,0,0,0,0.199981772148785,0,953.013542426559,0,0,0,0.00890325,0.010141445,0.010910189,0,
252,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,111.8172801,11950,0,0,0,0,0.200228547689699,0,952.348255529021,0,0,0,0.008763,0.00976057,0.01047881,0,
253,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,111.4236775,11950,0,0,0,0,0.200328898743166,0,953.383215272231,0,0,0,0.0087389,0.00964422,0.01041033,0,
254,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,4,ok,,111.1667825,11950,0,0,0,0,0.199060035314198,0,953.68404006266,0,0,0,0.0087236,0.009638955,0.010378463,0,
255,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,5,ok,,111.0529591,11950,0,0,0,0,0.200015799696391,0,953.436907064109,0,0,0,0.00872545,0.00960721,0.010333214,0,
256,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,6,ok,,111.9388602,11950,0,0,0,0,0.199959137595003,0,953.025098781606,0,0,0,0.0087704,0.00971652,0.01056241,0,
257,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,7,ok,,112.0751354,11950,0,0,0,0,0.20017682643443,0,953.508381512082,0,0,0,0.0087784,0.00976786,0.010550491,0,
258,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,8,ok,,117.3095294,11950,0,0,0,0,0.199492160381861,0,953.307033349201,0,0,0,0.0090818,0.010887575,0.012138487,0,
259,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,9,ok,,114.3014316,11950,0,0,0,0,0.200602507914567,0,953.53788067368,0,0,0,0.00896055,0.00998303,0.010777446,0,
260,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,10,ok,,111.5112199,11950,0,0,0,0,0.199801165436458,0,954.176086040554,0,0,0,0.00874075,0.009674485,0.010500897,0,
261,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,111.9157274,11950,0,0,0,0,0.205454201216565,0,994.698547502791,0,0,0,0.0087666,0.00977422,0.010613512,0,
262,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,114.558653,11950,0,0,0,0,0.205705442635539,0,993.994082964238,0,0,0,0.00898085,0.0099537,0.010725173,0,
263,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,114.5506579,11950,0,0,0,0,0.205807523243929,0,995.075396791452,0,0,0,0.0089637,0.01008103,0.010995906,0,
264,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,4,ok,,111.1561653,11950,0,0,0,0,0.204515509036556,0,995.38034405759,0,0,0,0.0087168,0.009673165,0.010426968,0,
265,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,5,ok,,112.422773,11950,0,0,0,0,0.205488815272735,0,995.122372433183,0,0,0,0.00881975,0.00977578,0.010599948,0,
266,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,6,ok,,114.4798034,11950,0,0,0,0,0.205431062895907,0,994.71226086931,0,0,0,0.00895865,0.009976765,0.011042291,0,
267,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,7,ok,,112.6691471,11950,0,0,0,0,0.205652857356579,0,995.208050362272,0,0,0,0.00881955,0.00985473,0.01070858,0,
268,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,8,ok,,111.0052446,11950,0,0,0,0,0.204955603673263,0,994.994896785302,0,0,0,0.00870915,0.009610805,0.010385265,0,
269,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,9,ok,,112.4253528,11950,0,0,0,0,0.206086056145805,0,995.229330324686,0,0,0,0.00881335,0.009786675,0.010577952,0,
270,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,10,ok,,114.6054354,11950,0,0,0,0,0.205270782199187,0,995.905340633883,0,0,0,0.0089808,0.009994655,0.010738719,0,
