run_idx,path_idx,path_file,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,843,3,2,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,1.97632761606106,1.98331596679904,0.0380684544871276,-0.0236723839389399,-0.0166840332009586,3,0.989789664745331
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,844,4,2.1,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,2.02911494650492,2.02979241589322,0.00207430654774216,-0.0708850534950849,-0.0702075841067842,3,0.954876512289047
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,845,5,2,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,2.00432253375653,2.01637106749371,0.032726297148584,0.00432253375653247,0.0163710674937145,3,0.985663890838623
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,846,6,2.1,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,2.17513425239774,2.17558587197618,0.00329775669081122,0.0751342523977385,0.0755858719761791,3,0.708875685930252
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,847,7,2,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,1.8919193912461,1.89075929962383,0.0125858790751253,-0.108080608753898,-0.109240700376169,1,0.999971091747284
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,848,8,2.1,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,1.82955314737813,1.83024048852421,0.0170155503276568,-0.270446852621873,-0.269759511475788,1,0.99998676776886
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,849,9,2,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,1.8795515194848,1.87842205699208,0.0227006556004881,-0.120448480515204,-0.121577943007916,1,0.771533370018005
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,850,10,2.1,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,2.09195161965197,2.09619671562327,0.0216549579205368,-0.00804838034802513,-0.00380328437673016,1,0.99999076128006
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,851,11,2,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,1.92837520577593,1.92462209686829,0.0360818494808084,-0.0716247942240722,-0.0753779031317148,1,0.704168349504471
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,852,12,2.1,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,1.92098472765056,1.92748365264583,0.0443113738919394,-0.179015272349438,-0.17251634735417,1,0.999981224536896
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,853,13,2,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,1.86042624275682,1.87250207057025,0.0255324515041663,-0.139573757243181,-0.127497929429745,3,0.960663080215454
61,61,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_061_p02p0_p02p1.mat,854,14,2.1,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,2.04068080464727,2.04070217566886,0.00143124040154763,-0.0593191953527259,-0.0592978243311433,1,0.961806148290634
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,855,1,2.2,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,1.97249353205916,1.97326825160185,0.112098249332974,-0.227506467940845,-0.226731748398151,1,0.999492347240448
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,856,2,2.3,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,1.9799832613709,1.97901975113068,0.021195839119623,-0.320016738629102,-0.320980248869323,3,0.795425415039062
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,857,3,2.2,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,2.22861057817412,2.23478274798671,0.0281041364591653,0.0286105781741188,0.0347827479867093,3,0.999537378549576
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,858,4,2.3,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,2.30983721549632,2.30978270738509,0.000450348790499281,0.00983721549632044,0.00978270738509268,3,0.99899286031723
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,859,5,2.2,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,2.25181881392188,2.26115661633221,0.0308071019426296,0.0518188139218818,0.0611566163322141,3,0.999656736850739
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,860,6,2.3,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,2.46550661819102,2.4659285157744,0.00594744784321438,0.16550661819102,0.1659285157744,3,0.995852202177048
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,861,7,2.2,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,2.0091895771487,2.00184221459247,0.0203112714616211,-0.190810422851305,-0.198157785407534,1,0.999899446964264
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,862,8,2.3,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,2.02340832345337,2.02442586155714,0.00243603189303271,-0.27659167654663,-0.275574138442857,1,0.998453557491302
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,863,9,2.2,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,2.07913423606592,2.08539309058403,0.0338168132913607,-0.120865763934083,-0.114606909415972,3,0.880938857793808
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,864,10,2.3,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,2.17191627280331,2.17333471099485,0.00425282017349839,-0.128083727196689,-0.126665289005148,1,0.932370871305466
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,865,11,2.2,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,2.12007044124786,2.12354730102009,0.0395527640999068,-0.0799295587521405,-0.0764526989799132,3,0.842508316040039
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,866,12,2.3,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,2.10934042750518,2.11043536552607,0.00524124055085317,-0.190659572494819,-0.189564634473928,1,0.998347997665405
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,867,13,2.2,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,2.02631264795451,2.04546633933665,0.043475935647007,-0.173687352045494,-0.154533660663354,3,0.996618092060089
62,62,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_062_p02p2_p02p3.mat,868,14,2.3,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,2.30940926145614,2.31373191742711,0.010308884007048,0.00940926145613652,0.0137319174271084,3,0.768757969141006
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,869,1,2.4,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,2.07194001915748,2.07466184954173,0.109725946952037,-0.328059980842516,-0.325338150458266,1,0.979228347539902
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,870,2,2.5,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,2.1587952659643,2.15512134456235,0.0261290968562713,-0.341204734035696,-0.344878655437649,3,0.996101170778275
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,871,3,2.4,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,2.43672782956658,2.43850816106243,0.0125316966469562,0.0367278295665825,0.0385081610624285,3,0.99988716840744
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,872,4,2.5,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,2.51976820227854,2.51973373116757,0.000990698429905119,0.0197682022785397,0.0197337311675723,3,0.999802231788635
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,873,5,2.4,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,2.48853022538778,2.49461579053613,0.0145657830953582,0.0885302253877804,0.0946157905361296,3,0.999941289424896
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,874,6,2.5,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,2.66022122416292,2.66053535950389,0.00648349485055942,0.16022122416292,0.160535359503888,3,0.999748349189758
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,875,7,2.4,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,2.15776668216398,2.15590948435955,0.0169908955557635,-0.242233317836017,-0.244090515640452,1,0.998059839010239
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,876,8,2.5,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,2.39878890349151,2.39757649155298,0.00880553762146514,-0.101211096508488,-0.102423508447018,3,0.800201207399368
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,877,9,2.4,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,2.28929723583651,2.29845972116467,0.0538974630608421,-0.110702764163495,-0.101540278835334,3,0.992731988430023
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,878,10,2.5,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,2.39955794010337,2.40044759892319,0.0171216340073852,-0.100442059896627,-0.0995524010768065,3,0.97181111574173
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,879,11,2.4,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,2.33172829195133,2.34321827096088,0.0485934392500007,-0.0682717080486714,-0.0567817290391233,3,0.99098926782608
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,880,12,2.5,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,2.4787525961475,2.47316067224924,0.0140726160798764,-0.0212474038525041,-0.0268393277507606,3,0.795571535825729
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,881,13,2.4,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,2.21132326266311,2.25712002789359,0.10683886806964,-0.188676737336889,-0.14287997210641,3,0.802642077207565
63,63,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_063_p02p4_p02p5.mat,882,14,2.5,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,2.55928532893871,2.56004766876353,0.00304309869072509,0.0592853289387061,0.0600476687635298,3,0.995172590017319
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,883,1,2.6,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,2.21753062395818,2.22036133716276,0.0791269097343679,-0.382469376041817,-0.379638662837244,1,0.884642332792282
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,884,2,2.7,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,2.35963516423953,2.35854134679655,0.0332191102188519,-0.340364835760469,-0.341458653203449,3,0.999374449253082
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,885,3,2.6,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,2.60844732303717,2.60768618383153,0.00332104498166742,0.00844732303716533,0.00768618383153186,3,0.99993908405304
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,886,4,2.7,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,2.70262026376601,2.70262885486332,0.000914155864095677,0.00262026376600843,0.0026288548633242,3,0.999860823154449
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,887,5,2.6,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,2.66013840811923,2.66533028570337,0.0160025364533607,0.0601384081192333,0.0653302857033693,3,0.99996680021286
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,888,6,2.7,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,2.77700273137474,2.77726363926495,0.00382125279212828,0.0770027313747397,0.0772636392649493,3,0.999917268753052
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,889,7,2.6,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,2.41333229722517,2.40963257585085,0.007919154428632,-0.186667702774827,-0.190367424149152,1,0.902646899223328
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,890,8,2.7,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,2.6327606620483,2.63370808399137,0.00839113022867582,-0.0672393379517047,-0.0662919160086299,3,0.998350739479065
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,891,9,2.6,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,2.50748720198574,2.51599871158906,0.0489200394837872,-0.0925127980142606,-0.0840012884109407,3,0.998959362506866
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,892,10,2.7,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,2.63371208605534,2.63373519130464,0.020516469789048,-0.066287913944663,-0.0662648086953612,3,0.99943608045578
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,893,11,2.6,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,2.56639374159569,2.5918072479913,0.0778005616062701,-0.0336062584043089,-0.0081927520087044,3,0.999114453792572
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,894,12,2.7,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,2.72378307130076,2.72088429632833,0.0294313874335109,0.0237830713007643,0.0208842963283287,3,0.999524474143982
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,895,13,2.6,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,2.51750794327179,2.58424065237096,0.163884801273995,-0.0824920567282059,-0.0157593476290363,3,0.997272670269012
64,64,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_064_p02p6_p02p7.mat,896,14,2.7,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,2.737593180194,2.73885383034354,0.0113274468587914,0.0375931801940013,0.0388538303435442,3,0.999915659427643
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,897,1,2.8,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,2.38467901332673,2.38671419625599,0.0632443454456472,-0.415320986673265,-0.413285803744013,3,0.825699746608734
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,898,2,2.9,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,2.54760538529287,2.54497248076996,0.0284884579543891,-0.352394614707133,-0.355027519230041,3,0.999715596437454
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,899,3,2.8,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,2.75387507051484,2.75126860629454,0.00964589662674474,-0.0461249294851576,-0.0487313937054581,3,0.999940156936646
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,900,4,2.9,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,2.86716784516467,2.86724986079556,0.00290989289403472,-0.032832154835333,-0.0327501392044396,3,0.999866783618927
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,901,5,2.8,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,2.80789034090542,2.81274324367157,0.0128000293042844,0.00789034090541918,0.012743243671566,3,0.999968469142914
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,902,6,2.9,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,2.91329264623829,2.91334811484487,0.00232634931793682,0.0132926462382921,0.013348114844872,3,0.999926567077637
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,903,7,2.8,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,2.70046864745575,2.69662245054024,0.0223928418953621,-0.0995313525442505,-0.103377549459761,3,0.792291313409805
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,904,8,2.9,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,2.85568192157994,2.85641784778258,0.00569206858342514,-0.0443180784200616,-0.0435821522174185,3,0.999956905841827
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,905,9,2.8,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,2.73917095389227,2.75045250541043,0.0526824550792341,-0.0608290461077257,-0.0495474945895684,3,0.999764740467072
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,906,10,2.9,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,2.83854412317873,2.83524508844876,0.00799240973780584,-0.0614558768212699,-0.0647549115512387,3,0.99997079372406
65,65,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_065_p02p8_p02p9.mat,907,11,2.8,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,2.82204473402151,2.83116007503614,0.0821945342655746,0.0220447340215069,0.031160075036138,3,0.999783247709274
