time_s,ModernTCN_e_y_m,ModernTCN_causal_e_y_m,ModernTCN_e_psi_rad,ModernTCN_causal_e_psi_rad,ModernTCN_X_m,ModernTCN_Y_m,ModernTCN_causal_X_m,ModernTCN_causal_Y_m,reference_X_m,reference_Y_m
114.63,0.0677971989,-10.98991927,-0.107591526,-2.558524695,28.31787914,-10.95334348,37.38053865,-49.77816313,28.34800261,-11.68408661
114.64,0.06697178428,-10.98990246,-0.1100812286,-2.558542626,28.31922016,-10.94340495,37.38052318,-49.77813682,28.34850466,-11.67480201
114.65,0.07042875292,-11.20576479,-0.1068986668,-2.552810556,28.32057932,-10.93347505,37.38050707,-49.77810941,28.34900671,-11.66551741
114.66,0.06962313492,-11.20572739,-0.1095195595,-2.552828487,28.32195708,-10.92355392,37.38047295,-49.77805138,28.34956155,-11.65624579
114.67,0.06879800185,-11.20569218,-0.11217897,-2.552846418,28.32335385,-10.91364198,37.38044082,-49.77799674,28.35011638,-11.64697417
114.68,0.06795291227,-11.2056628,-0.1148616094,-2.552864348,28.32477008,-10.9037395,37.38041402,-49.77795114,28.35067121,-11.63770255
114.69,0.06708743709,-11.2056377,-0.1175581788,-2.552882279,28.32620616,-10.8938467,37.38039112,-49.77791218,28.35122605,-11.62843093
114.7,0.07051926718,-11.42139009,-0.1145130078,-2.547150209,28.32766252,-10.88396366,37.3803703,-49.77787678,28.35178088,-11.61915931
114.71,0.06966900887,-11.42135046,-0.1172226637,-2.54716814,28.3291395,-10.87409065,37.38033446,-49.7778158,28.35238836,-11.60990107
114.72,0.068797208,-11.42131335,-0.1199350429,-2.547186071,28.3306374,-10.8642281,37.38030089,-49.77775869,28.35299584,-11.60064282
114.73,0.06790355771,-11.4212817,-0.1226488074,-2.547204001,28.33215651,-10.8543763,37.38027226,-49.77770997,28.35360331,-11.59138458
114.74,0.06698776419,-11.42125396,-0.125363089,-2.547221932,28.33369712,-10.84453541,37.38024716,-49.77766727,28.35421079,-11.58212633
114.75,0.07038394886,-11.63689134,-0.1223273127,-2.541489862,28.33525952,-10.83470534,37.38022392,-49.77762773,28.35481827,-11.57286809
114.76,0.06947996764,-11.63685017,-0.1250411337,-2.541507793,28.33684399,-10.82488604,37.380187,-49.77756491,28.35547825,-11.5636236
114.77,0.06855300896,-11.63681124,-0.1277543547,-2.541525723,28.33845073,-10.81507759,37.38015208,-49.77750548,28.35613823,-11.55437912
114.78,0.06760286367,-11.63677725,-0.1304668363,-2.541543654,28.34007996,-10.80528004,37.38012159,-49.7774536,28.35679821,-11.54513464
114.79,0.06662932713,-11.6367468,-0.1331784647,-2.541561585,28.3417319,-10.79549331,37.38009428,-49.77740712,28.35745819,-11.53589016
114.8,0.06998202958,-11.85226165,-0.1299902122,-2.535829515,28.34340675,-10.78571709,37.38006863,-49.77736346,28.35811817,-11.52664567
114.81,0.069017951,-11.85221884,-0.1323301374,-2.535847446,28.34510461,-10.77595115,37.38003055,-49.77729865,28.3588305,-11.51741534
114.82,0.06803028013,-11.852178,-0.1343455025,-2.535865376,28.34682537,-10.76619543,37.37999423,-49.77723683,28.35954284,-11.508185
114.83,0.06701936289,-11.85214164,-0.1358909111,-2.535883307,28.34856868,-10.75644971,37.37996188,-49.77718178,28.36025518,-11.49895466
114.84,0.06598585434,-11.85210848,-0.1369363197,-2.535901238,28.35033393,-10.7467137,37.37993239,-49.77713158,28.36096752,-11.48972433
114.85,0.06929518851,-12.06749332,-0.1317317283,-2.530169168,28.35212018,-10.73698691,37.37990438,-49.77708389,28.36167985,-11.48049399
114.86,0.06827725621,-12.06744876,-0.1318140196,-2.530187099,28.35392513,-10.7272688,37.37986507,-49.77701697,28.3624444,-11.47127818
114.87,0.06724330773,-12.06740278,-0.1316570736,-2.530205029,28.35574551,-10.7175588,37.37982451,-49.77694793,28.36320895,-11.46206236
114.88,0.0661947667,-12.06735691,-0.1314061974,-2.53022296,28.3575799,-10.70785644,37.37978405,-49.77687904,28.36397349,-11.45284655
114.89,0.06513228952,-12.06731329,-0.1311167396,-2.530240891,28.35942771,-10.6981612,37.37974557,-49.77681353,28.36473804,-11.44363074
114.9,0.06843458546,-12.28255296,-0.1250661538,-2.524508821,28.36128883,-10.68847257,37.37970865,-49.77675067,28.36550259,-11.43441493
114.91,0.06740112002,-12.28253176,-0.1249526063,-2.524526752,28.36316306,-10.67879012,37.3796901,-49.77671909,28.36631919,-11.42521402
114.92,0.06635490433,-12.28250853,-0.1250446445,-2.524544682,28.36504958,-10.66911344,37.37966978,-49.77668448,28.3671358,-11.4160131
114.93,0.06529684219,-12.28247931,-0.1251706609,-2.524562613,28.36694754,-10.65944209,37.37964421,-49.77664094,28.36795241,-11.40681219
114.94,0.06422774576,-12.2824456,-0.1252221131,-2.524580544,28.36885614,-10.6497757,37.37961471,-49.77659072,28.36876901,-11.39761128
114.95,0.06754086461,-12.49754938,-0.1194001403,-2.518848474,28.37077461,-10.64011397,37.37958307,-49.77653682,28.36958562,-11.38841036
114.96,0.06650843473,-12.49750277,-0.1193775682,-2.518866405,28.37270213,-10.63045665,37.37954261,-49.77646793,28.37045413,-11.37922472
114.97,0.06546732448,-12.49745616,-0.1194461288,-2.518884335,28.37463798,-10.62080352,37.37950216,-49.77639904,28.37132264,-11.37003908
114.98,0.06441815446,-12.49740956,-0.1194953475,-2.518902266,28.37658156,-10.61115434,37.37946171,-49.77633015,28.37219116,-11.36085343
114.99,0.06336150324,-12.49736501,-0.1195127167,-2.518920196,28.37853231,-10.60150889,37.37942305,-49.7762643,28.37305967,-11.35166779
115,0.06670421411,-12.71231259,-0.1137737645,-2.513188127,28.3804897,-10.59186692,37.37938595,-49.7762011,28.37392818,-11.34248214
115.01,0.06569046165,-12.71228974,-0.1138991525,-2.513206058,28.38245323,-10.58222816,37.37936628,-49.77616759,28.37484844,-11.33331213
115.02,0.06467067644,-12.71226495,-0.1141564967,-2.513223988,28.38442253,-10.57259247,37.37934493,-49.77613123,28.37576871,-11.32414212
115.03,0.06364514306,-12.71223438,-0.1144498843,-2.513241919,28.38639731,-10.56295976,37.37931861,-49.77608639,28.37668897,-11.3149721
115.04,0.06261409585,-12.71219947,-0.1147303997,-2.513259849,28.38837734,-10.55332999,37.37928855,-49.77603519,28.37760923,-11.30580209
115.05,0.0659980031,-12.92699607,-0.1092220962,-2.50752778,28.3903624,-10.54370311,37.37925642,-49.77598045,28.3785295,-11.29663208
115.06,0.06501281723,-12.92697422,-0.1095059684,-2.507545711,28.39235226,-10.53407907,37.37923776,-49.77594865,28.37950135,-11.28747806
115.07,0.06402275274,-12.92694982,-0.1098418635,-2.507563641,28.39434674,-10.52445786,37.37921692,-49.77591314,28.3804732,-11.27832404
115.08,0.06302795883,-12.92692009,-0.1101588535,-2.507581572,28.39634567,-10.51483956,37.37919151,-49.77586985,28.38144506,-11.26917002
115.09,0.06202858308,-12.92688648,-0.1104292299,-2.507599502,28.39834889,-10.50522421,37.3791628,-49.77582093,28.38241691,-11.260016
115.1,0.06545913764,-13.14152093,-0.1048926109,-2.501867433,28.40035625,-10.49561182,37.37913229,-49.77576894,28.38338877,-11.25086198
115.11,0.06450730176,-13.1414989,-0.1050895963,-2.501885364,28.40236754,-10.48600242,37.37911362,-49.77573713,28.38441206,-11.24172431
115.12,0.06355143799,-13.14147459,-0.1052755866,-2.501903294,28.40438254,-10.47639608,37.37909301,-49.77570201,28.38543534,-11.23258664
115.13,0.062591747,-13.14144551,-0.1054246097,-2.501921225,28.40640105,-10.46679292,37.37906837,-49.77566,28.38645863,-11.22344896
115.14,0.06162843544,-13.14141297,-0.105540701,-2.501939155,28.40842284,-10.45719298,37.37904079,-49.77561301,28.38748191,-11.21431129
115.15,0.06511026679,-13.3558776,-0.09989639507,-2.496207086,28.41044771,-10.44759628,37.37901161,-49.77556327,28.3885052,-11.20517362
115.16,0.06419646214,-13.35585543,-0.1000060162,-2.496225017,28.41247544,-10.43800286,37.37899296,-49.77553148,28.38957975,-11.19605264
115.17,0.06327963401,-13.35583116,-0.1001316151,-2.496242947,28.41450582,-10.42841283,37.37897255,-49.77549669,28.39065431,-11.18693166
115.18,0.06235994531,-13.35580258,-0.1003607223,-2.496260878,28.41653868,-10.41882631,37.37894851,-49.77545572,28.39172886,-11.17781069
115.19,0.06143747669,-13.35577087,-0.1005957929,-2.496278808,28.41857393,-10.40924331,37.37892184,-49.77541025,28.39280342,-11.16868971
115.2,0.06497509237,-13.570058,-0.09509251338,-2.490546739,28.42061151,-10.39966383,37.37889371,-49.7753623,28.39387797,-11.15956874
115.21,0.06410329381,-13.57003564,-0.09548721095,-2.490564669,28.42265136,-10.39008804,37.37887505,-49.77533049,28.39500363,-11.1504648
115.22,0.0632287652,-13.57001134,-0.09606678858,-2.4905826,28.42469346,-10.38051621,37.37885477,-49.77529591,28.39612929,-11.14136087
115.23,0.06235132396,-13.56998311,-0.09686532753,-2.490600531,28.426738,-10.37094855,37.3788312,-49.77525573,28.39725495,-11.13225693
115.24,0.061470634,-13.56995201,-0.09790989424,-2.490618461,28.4287853,-10.36138517,37.37880524,-49.77521148,28.3983806,-11.123153
115.25,0.06506322084,-13.78405406,-0.09347654174,-2.484886392,28.43083582,-10.35182619,37.37877796,-49.77516497,28.39950626,-11.11404907
115.26,0.06423038118,-13.78403143,-0.0951371067,-2.484904322,28.43289019,-10.34227197,37.37875922,-49.77513301,28.40068285,-11.10496251
115.27,0.0633923122,-13.784007,-0.09710000458,-2.484922253,28.43494915,-10.33272301,37.37873899,-49.7750985,28.40185945,-11.09587596
115.28,0.06254802733,-13.78397896,-0.09923555444,-2.484940184,28.43701366,-10.32317976,37.37871575,-49.77505887,28.40303604,-11.08678941
115.29,0.06169648292,-13.78394827,-0.1014556372,-2.484958114,28.43908471,-10.31364258,37.37869033,-49.77501552,28.40421263,-11.07770286
115.3,0.06532769961,-13.99785762,-0.09794364349,-2.479226045,28.44116331,-10.30411179,37.37866368,-49.77497008,28.40538923,-11.06861631
115.31,0.06451448661,-13.99783482,-0.1002307994,-2.479243975,28.44325032,-10.29458795,37.37864494,-49.77493812,28.40661658,-11.05954747
115.32,0.06369111135,-13.9978103,-0.1025742853,-2.479261906,28.44534658,-10.28507172,37.37862477,-49.77490372,28.40784394,-11.05047864
115.33,0.06285669072,-13.99778235,-0.1049156319,-2.479279837,28.44745292,-10.27556348,37.37860179,-49.77486453,28.4090713,-11.0414098
115.34,0.06201039887,-13.9977519,-0.107212376,-2.479297767,28.44957014,-10.26606343,37.37857676,-49.77482182,28.41029866,-11.03234097
115.35,0.06565618238,-14.21146097,-0.1036838131,-2.473565698,28.45169898,-10.25657172,37.37855056,-49.77477714,28.41152602,-11.02327213
115.36,0.06483976446,-14.21143821,-0.1058844938,-2.473583628,28.45383998,-10.24708873,37.37853198,-49.77474545,28.41280397,-11.01422134
115.37,0.06400957243,-14.21141374,-0.1080938851,-2.473601559,28.4559936,-10.23761494,37.37851201,-49.77471138,28.41408193,-11.00517056
115.38,0.06316509669,-14.21138594,-0.110272056,-2.47361949,28.45816034,-10.22815055,37.37848932,-49.77467267,28.41535988,-10.99611977
115.39,0.06230587671,-14.2113557,-0.1123881252,-2.47363742,28.46034066,-10.21869556,37.37846463,-49.77463055,28.41663783,-10.98706898
115.4,0.06594927342,-14.42485706,-0.1086705816,-2.467905351,28.46253496,-10.20924992,37.37843882,-49.77458652,28.41791579,-10.9780182
115.41,0.0651150239,-14.42483433,-0.1106785592,-2.467923281,28.46474349,-10.19981382,37.37842041,-49.77455509,28.41924416,-10.96898578
115.42,0.06426510948,-14.42480992,-0.1126959872,-2.467941212,28.46696641,-10.19038757,37.37840063,-49.77452135,28.42057254,-10.95995337
115.43,0.06339930139,-14.42478223,-0.1146873527,-2.467959142,28.46920397,-10.18097119,37.37837819,-49.77448306,28.42190091,-10.95092096
115.44,0.06251739304,-14.42475215,-0.1166242749,-2.467977073,28.4714564,-10.1715645,37.37835381,-49.77444146,28.42322929,-10.94188854
115.45,0.06614941011,-14.63803839,-0.1127370628,-2.462245004,28.47372387,-10.1621673,37.37832833,-49.77439799,28.42455766,-10.93285613
115.46,0.06529022999,-14.6380157,-0.1145883254,-2.462262934,28.47600648,-10.15277959,37.37831008,-49.77436683,28.42593628,-10.92384241
115.47,0.06441463118,-14.63799133,-0.1164908704,-2.462280865,28.47830424,-10.1434015,37.37829047,-49.77433338,28.4273149,-10.91482869
115.48,0.0635225186,-14.63796373,-0.1184521206,-2.462298795,28.48061726,-10.13403297,37.37826827,-49.77429548,28.42869352,-10.90581497
115.49,0.06261375076,-14.63793377,-0.1204701059,-2.462316726,28.48294572,-10.12467378,37.37824416,-49.77425434,28.43007214,-10.89680125
115.5,0.06623018725,-14.85099749,-0.1167839508,-2.456584657,28.48528982,-10.11532375,37.37821898,-49.77421135,28.43145077,-10.88778753
115.51,0.0653427264,-14.85097479,-0.1189942179,-2.456602587,28.48764973,-10.10598291,37.37820084,-49.7741804,28.43287946,-10.87879282
115.52,0.06443796657,-14.85095044,-0.121387608,-2.456620518,28.49002569,-10.09665147,37.37818139,-49.77414719,28.43430815,-10.86979811
115.53,0.06351553878,-14.85092289,-0.123889828,-2.456638448,28.49241803,-10.08732954,37.37815938,-49.77410962,28.43573684,-10.86080339
115.54,0.06257501883,-14.85089301,-0.1264566508,-2.456656379,28.49482719,-10.0780172,37.37813551,-49.77406888,28.43716552,-10.85180868
115.55,0.06616933724,-15.06372684,-0.1233117504,-2.45092431,28.4972536,-10.06871453,37.37811059,-49.77402633,28.43859421,-10.84281397
115.56,0.06524632579,-15.06370408,-0.12593948,-2.45094224,28.49969762,-10.0594218,37.37809253,-49.7739955,28.4400728,-10.83383858
115.57,0.06430396026,-15.06367968,-0.1285805221,-2.450960171,28.50215955,-10.0501395,37.37807318,-49.77396246,28.44155138,-10.82486319
115.58,0.06334189222,-15.06365214,-0.1312292888,-2.450978101,28.50463968,-10.04086806,37.37805134,-49.77392516,28.44302996,-10.8158878
115.59,0.06235979444,-15.06362231,-0.1338824072,-2.450996032,28.50713827,-10.0316079,37.37802767,-49.77388476,28.44450854,-10.80691241
115.6,0.06592149184,-15.27621888,-0.1307878207,-2.445263963,28.5096556,-10.02235927,37.37800298,-49.7738426,28.44598712,-10.79793702
115.61,0.06495320781,-15.27619599,-0.1334442935,-2.445281893,28.5121919,-10.01312245,37.37798495,-49.77381181,28.44751541,-10.78898125
115.62,0.06396400543,-15.27617148,-0.1361010723,-2.445299824,28.51474736,-10.00389785,37.37796565,-49.77377884,28.4490437,-10.78002549
115.63,0.0629536564,-15.2761439,-0.1387576673,-2.445317754,28.51732216,-9.994685758,37.37794392,-49.77374175,28.45057199,-10.77106972
115.64,0.06192193857,-15.27611409,-0.1414137421,-2.445335685,28.51991649,-9.985486333,37.37792044,-49.77370164,28.45210028,-10.76211396
115.65,0.06544279281,-15.48846603,-0.1383190575,-2.439603615,28.52253061,-9.976299478,37.37789595,-49.77365982,28.45362858,-10.75315819
115.66,0.0644222211,-15.48844287,-0.1409734855,-2.439621546,28.52516476,-9.967125068,37.37787783,-49.77362887,28.4552064,-10.74422236
115.67,0.06337960312,-15.48841814,-0.1436269696,-2.439639477,28.52781912,-9.95796306,37.37785849,-49.77359583,28.45678422,-10.73528652
115.68,0.06231476184,-15.48839045,-0.1462794749,-2.439657407,28.53049389,-9.948813344,37.37783682,-49.77355883,28.45836204,-10.72635068
115.69,0.06122751863,-15.48836059,-0.1489301512,-2.439675338,28.53318931,-9.939675674,37.37781347,-49.77351893,28.45993986,-10.71741484
115.7,0.064701141,-15.70046054,-0.1455796441,-2.433943268,28.53590562,-9.930549603,37.37778916,-49.7734774,28.46151768,-10.708479
115.71,0.063623136,-15.70043696,-0.147557973,-2.433961199,28.53864284,-9.921434841,37.37777083,-49.77344611,28.46314485,-10.69956339
115.72,0.06252290469,-15.70041188,-0.1491437569,-2.43397913,28.54140062,-9.912331311,37.37775135,-49.77341281,28.46477201,-10.69064777
115.73,0.06140106239,-15.70038396,-0.1502472305,-2.43399706,28.54417838,-9.903238788,37.37772966,-49.77337576,28.46639918,-10.68173216
115.74,0.06025850668,-15.70035399,-0.1508507041,-2.434014991,28.54697528,-9.894156864,37.37770637,-49.77333597,28.46802635,-10.67281654
115.75,0.06368929702,-15.91219454,-0.1452041777,-2.428282921,28.5497895,-9.885084739,37.37768217,-49.77329463,28.46965352,-10.66390093
115.76,0.06256707176,-15.91217047,-0.1449627457,-2.428300852,28.55261751,-9.876021132,37.37766359,-49.77326288,28.47132985,-10.65500583
115.77,0.0614318101,-15.91214495,-0.1445997293,-2.428318783,28.55545733,-9.866965272,37.3776439,-49.77322923,28.47300618,-10.64611072
115.78,0.06028426179,-15.91211673,-0.1441687665,-2.428336713,28.55830831,-9.857916602,37.37762212,-49.77319202,28.47468251,-10.63721562
115.79,0.05912496609,-15.91208656,-0.143691847,-2.428354644,28.56117001,-9.848874528,37.37759883,-49.77315222,28.47635884,-10.62832052
115.8,0.06255467397,-16.1236674,-0.1374501084,-2.422622574,28.5640423,-9.839838581,37.37758012,-49.77312025,28.47803517,-10.61942542
115.81,0.06142651495,-16.12361573,-0.1370513585,-2.422640505,28.56692513,-9.830808438,37.37754051,-49.77305255,28.47976047,-10.61055112
115.82,0.06028757133,-16.12356406,-0.1367295825,-2.422658436,28.56981791,-9.821783733,37.37750089,-49.77298485,28.48148578,-10.60167681
115.83,0.05913890865,-16.12351239,-0.1364286856,-2.422676366,28.57271962,-9.812764041,37.37746128,-49.77291714,28.48321109,-10.59280251
115.84,0.05798149364,-16.12346242,-0.1361785046,-2.422694297,28.57562935,-9.803748981,37.37742298,-49.77285167,28.4849364,-10.58392821
115.85,0.06142509857,-16.33474714,-0.1302416376,-2.416962227,28.5785463,-9.794738193,37.37738795,-49.7727918,28.4866617,-10.57505391
115.86,0.06030667266,-16.33471653,-0.130225188,-2.416980158,28.58146979,-9.785731349,37.37736464,-49.77275195,28.4884358,-10.56620069
115.87,0.05918163958,-16.33468578,-0.1303910152,-2.416998088,28.58439929,-9.776728208,37.37734122,-49.77271192,28.4902099,-10.55734747
115.88,0.05805039228,-16.33465175,-0.1307503445,-2.417016019,28.58733441,-9.767728601,37.3773153,-49.77266762,28.491984,-10.54849425
115.89,0.05691316476,-16.33461504,-0.1311088523,-2.41703395,28.59027497,-9.75873234,37.37728734,-49.77261982,28.4937581,-10.53964103
115.9,0.06038763167,-16.54562569,-0.1256184639,-2.41130188,28.59322078,-9.749739317,37.37725818,-49.77256996,28.4955322,-10.5307878
115.91,0.05929315275,-16.54559698,-0.1259664955,-2.411319811,28.59617155,-9.740749523,37.37723645,-49.77253281,28.4973549,-10.52195594
115.92,0.058193355,-16.54556641,-0.1264196497,-2.411337741,28.59912708,-9.731762974,37.37721332,-49.77249326,28.49917761,-10.51312408
115.93,0.05708834912,-16.54553229,-0.1268820125,-2.411355672,28.60208727,-9.722779711,37.3771875,-49.77244912,28.50100031,-10.50429221
115.94,0.05597822728,-16.54549562,-0.1273030644,-2.411373603,28.605052,-9.713799763,37.37715975,-49.77240167,28.50282301,-10.49546035
115.95,0.05948933272,-16.75621775,-0.1219104798,-2.405641533,28.60802114,-9.704823165,37.37713092,-49.77235237,28.50464572,-10.48662849
115.96,0.05842334745,-16.75618791,-0.1223005034,-2.405659464,28.61099455,-9.695849957,37.37710849,-49.77231401,28.50651683,-10.47781825
115.97,0.05735261856,-16.75615644,-0.1227580252,-2.405677394,28.61397208,-9.686880217,37.37708483,-49.77227355,28.50838795,-10.46900802
115.98,0.0562772147,-16.75612187,-0.123214449,-2.405695325,28.61695365,-9.67791402,37.37705884,-49.7722291,28.51025907,-10.46019778
115.99,0.05519719462,-16.75608506,-0.1236277903,-2.405713256,28.61993917,-9.668951397,37.37703117,-49.77218177,28.51213019,-10.45138755
116,0.05874780796,-16.96651122,-0.1182325665,-2.399981186,28.62292858,-9.659992375,37.37700255,-49.77213283,28.51400131,-10.44257731
116.01,0.0577127939,-16.9664802,-0.1185905221,-2.399999117,28.62592172,-9.651037027,37.37697938,-49.7720932,28.51592066,-10.43378897
116.02,0.05667347429,-16.96644774,-0.1189759554,-2.400017047,28.62891844,-9.642085488,37.37695513,-49.77205171,28.51784001,-10.42500063
116.03,0.0556299435,-16.96641256,-0.1193429045,-2.400034978,28.63191862,-9.63313787,37.37692885,-49.77200677,28.51975935,-10.41621229
116.04,0.05458229502,-16.96637543,-0.1196790696,-2.400052909,28.63492215,-9.62419423,37.37690111,-49.77195931,28.5216787,-10.40742395
116.05,0.05817484849,-17.1764981,-0.1142354003,-2.394320839,28.63792892,-9.615254609,37.37687253,-49.77191042,28.52359805,-10.39863561
116.06,0.05717320112,-17.17646596,-0.1145525137,-2.39433877,28.64093877,-9.606319138,37.37684867,-49.7718696,28.52556543,-10.38986943
116.07,0.05616777695,-17.1764325,-0.114916961,-2.3943567,28.64395151,-9.597388039,37.37682383,-49.77182712,28.52753281,-10.38110325
116.08,0.05515865013,-17.17639665,-0.1153318131,-2.394374631,28.64696704,-9.588461456,37.37679722,-49.77178158,28.5295002,-10.37233706
116.09,0.05414584262,-17.17635905,-0.1158076001,-2.394392561,28.64998533,-9.579539441,37.3767693,-49.77173382,28.53146758,-10.36357088
116.1,0.05778259898,-17.38617081,-0.1106091074,-2.388660492,28.6530064,-9.570622012,37.37674065,-49.77168479,28.53343497,-10.3548047
116.11,0.05681612314,-17.38613744,-0.1113141924,-2.388678423,28.65603027,-9.561709351,37.37671603,-49.77164267,28.5354502,-10.34606093
116.12,0.05584569494,-17.3861029,-0.1122160203,-2.388696353,28.65905705,-9.552801768,37.37669055,-49.77159906,28.53746543,-10.33731716
116.13,0.05487102163,-17.38606623,-0.1133028775,-2.388714284,28.66208696,-9.543899491,37.37666349,-49.77155276,28.53948066,-10.32857339
116.14,0.05389169224,-17.38602801,-0.1145746384,-2.388732214,28.66512041,-9.535002696,37.3766353,-49.77150451,28.5414959,-10.31982962
116.15,0.0575694317,-17.5955214,-0.1102816665,-2.383000145,28.66815786,-9.526111564,37.37660644,-49.77145512,28.54351113,-10.31108585
116.16,0.05663289361,-17.59548685,-0.1119855499,-2.383018076,28.67119982,-9.517226528,37.3765811,-49.77141177,28.54557402,-10.30236475
116.17,0.05568987574,-17.59545122,-0.1139095072,-2.383036006,28.67424688,-9.508348162,37.37655498,-49.77136705,28.54763691,-10.29364364
116.18,0.05473956553,-17.59541368,-0.1159484373,-2.383053937,28.67729977,-9.499476894,37.37652745,-49.77131994,28.54969979,-10.28492254
116.19,0.05378112331,-17.59537475,-0.118032765,-2.383071867,28.68035926,-9.490613073,37.3764989,-49.77127107,28.55176268,-10.27620143
116.2,0.05748470862,-17.80454241,-0.1143603314,-2.377339798,28.68342612,-9.481757008,37.37646975,-49.77122117,28.55382557,-10.26748033
116.21,0.05656124512,-17.80450664,-0.1164726767,-2.377357729,28.68650096,-9.472909235,37.37644368,-49.77117655,28.55593593,-10.25878214
116.22,0.05562741208,-17.80446987,-0.1186320083,-2.377375659,28.68958433,-9.464070374,37.37641689,-49.77113067,28.55804628,-10.25008394
116.23,0.05468253586,-17.80443138,-0.1207848654,-2.37739359,28.69267683,-9.45524078,37.37638883,-49.77108265,28.56015664,-10.24138575
116.24,0.05372598642,-17.80439161,-0.1228942977,-2.37741152,28.69577906,-9.446420643,37.37635985,-49.77103304,28.56226699,-10.23268756
116.25,0.05743649012,-18.01322616,-0.119183616,-2.371679451,28.69889157,-9.437610078,37.37633032,-49.77098247,28.56437735,-10.22398937
116.26,0.05650846027,-18.01318928,-0.1212105774,-2.371697382,28.70201472,-9.428809444,37.37630361,-49.77093674,28.56653498,-10.21531433
116.27,0.05556734569,-18.01315145,-0.123252899,-2.371715312,28.70514879,-9.420019184,37.3762762,-49.77088982,28.56869261,-10.20663929
116.28,0.05461276323,-18.01311199,-0.1252700469,-2.371733243,28.70829414,-9.411239443,37.37624762,-49.77084087,28.57085023,-10.19796425
116.29,0.05364436182,-18.01307133,-0.1272330747,-2.371751173,28.71145114,-9.402470193,37.37621817,-49.77079044,28.57300786,-10.18928922
116.3,0.05734889674,-18.22156543,-0.123371641,-2.366019104,28.71462011,-9.393711338,37.37618819,-49.77073909,28.57516549,-10.18061418
116.31,0.0564053134,-18.22152759,-0.1252472221,-2.366037034,28.71780122,-9.384963012,37.37616094,-49.77069243,28.5773702,-10.17196253
116.32,0.05544723171,-18.22148881,-0.1271399502,-2.366054965,28.72099457,-9.376225453,37.37613301,-49.77064461,28.57957492,-10.16331089
116.33,0.05447447779,-18.22144844,-0.1290116575,-2.366072896,28.72420034,-9.367498645,37.37610394,-49.77059483,28.58177963,-10.15465924
116.34,0.0534868921,-18.2214069,-0.1308352848,-2.366090826,28.72741872,-9.358782435,37.37607403,-49.77054359,28.58398434,-10.1460076
116.35,0.05717860068,-18.42955332,-0.1268435068,-2.360358757,28.7306499,-9.350076627,37.37604361,-49.77049148,28.58618905,-10.13735595
116.36,0.05621412919,-18.42951442,-0.1286216222,-2.360376687,28.73389392,-9.341381233,37.37601576,-49.77044378,28.58844065,-10.12872793
116.37,0.05523458506,-18.42947461,-0.1304791549,-2.360394618,28.73715078,-9.332696387,37.37598726,-49.77039496,28.59069226,-10.12009991
116.38,0.05423986172,-18.42943329,-0.1323942003,-2.360412549,28.7404206,-9.324022048,37.37595767,-49.77034429,28.59294386,-10.11147188
116.39,0.05322981027,-18.42939084,-0.1343461618,-2.360430479,28.74370357,-9.315358099,37.37592729,-49.77029223,28.59519546,-10.10284386
116.4,0.05690519176,-18.63718237,-0.1305637898,-2.35469841,28.74699988,-9.306704419,37.37589642,-49.77023935,28.59744706,-10.09421584
116.41,0.05591690271,-18.63714222,-0.1326772315,-2.35471634,28.75030967,-9.298061114,37.37586785,-49.7701904,28.59974537,-10.08561167
116.42,0.05491271477,-18.63710123,-0.1349937478,-2.354734271,28.7536331,-9.289428415,37.37583867,-49.77014042,28.60204367,-10.0770075
116.43,0.05389227112,-18.63705884,-0.1374301246,-2.354752202,28.75697051,-9.280806428,37.3758085,-49.77008873,28.60434197,-10.06840333
116.44,0.05285515171,-18.63701542,-0.1399365043,-2.354770132,28.76032231,-9.272195228,37.3757776,-49.77003577,28.60664027,-10.05979916
116.45,0.05650805923,-18.84444478,-0.1367336741,-2.349038063,28.76368894,-9.263594912,37.37574624,-49.76998205,28.60893857,-10.05119499
116.46,0.05548905055,-18.84440329,-0.139304547,-2.349055993,28.76707071,-9.255005798,37.37571688,-49.76993173,28.61128338,-10.0426149
116.47,0.05445212538,-18.84436101,-0.1418891064,-2.349073924,28.77046788,-9.246428386,37.37568696,-49.76988046,28.61362819,-10.0340348
116.48,0.05339694158,-18.84431747,-0.1444814419,-2.349091855,28.77388067,-9.237863134,37.37565615,-49.76982766,28.615973,-10.02545471
116.49,0.05232317764,-18.84427299,-0.1470780498,-2.349109785,28.77730932,-9.22931043,37.37562468,-49.76977373,28.6183178,-10.01687461
116.5,0.05594336034,-19.05133295,-0.1439268362,-2.343377716,28.78075405,-9.220770556,37.3755928,-49.76971909,28.62066261,-10.00829452
116.51,0.05488409639,-19.05128998,-0.1465265681,-2.343395646,28.78421507,-9.212243845,37.37556257,-49.76966728,28.62305373,-9.999738715
116.52,0.05380538872,-19.05124631,-0.1491265016,-2.343413577,28.78769251,-9.203730693,37.37553184,-49.76961461,28.62544486,-9.991182913
116.53,0.05270701204,-19.05120153,-0.1517261603,-2.343431507,28.79118652,-9.19523139,37.37550033,-49.7695606,28.62783598,-9.982627111
116.54,0.05158874871,-19.05115592,-0.1543252301,-2.343449438,28.79469729,-9.186746096,37.37546824,-49.76950559,28.6302271,-9.974071309
116.55,0.05516821924,-19.2578392,-0.1511734969,-2.337717369,28.79822505,-9.178274785,37.37543579,-49.76944996,28.63261823,-9.965515507
