time_s,true_slope_deg,ModernTCN_theta_sch_deg,ModernTCN_theta_error_deg,GRU_theta_sch_deg,GRU_theta_error_deg,TCN_theta_sch_deg,TCN_theta_error_deg,LPV_MPC_theta0_theta_sch_deg,LPV_MPC_theta0_theta_error_deg,LPV_MPC_IMU_theta_theta_sch_deg,LPV_MPC_IMU_theta_theta_error_deg,LPV_MPC_oracle_theta_theta_sch_deg,LPV_MPC_oracle_theta_theta_error_deg
178.35,0,2.669852843e-07,2.669852843e-07,3.487433694e-06,3.487433694e-06,1.882007285e-09,1.882007285e-09,0,0,-0.006005268723,-0.006005268723,0.01010112797,0.01010112797
178.36,0,2.610522779e-07,2.610522779e-07,3.409935168e-06,3.409935168e-06,1.840184901e-09,1.840184901e-09,0,0,-0.006018100961,-0.006018100961,0.009876658456,0.009876658456
178.37,0,2.551192716e-07,2.551192716e-07,3.332436641e-06,3.332436641e-06,1.798362517e-09,1.798362517e-09,0,0,-0.006030933198,-0.006030933198,0.009652188945,0.009652188945
178.38,0,2.491862653e-07,2.491862653e-07,3.254938115e-06,3.254938115e-06,1.756540133e-09,1.756540133e-09,0,0,-0.006043765435,-0.006043765435,0.009427719435,0.009427719435
178.39,0,2.43253259e-07,2.43253259e-07,3.177439588e-06,3.177439588e-06,1.714717749e-09,1.714717749e-09,0,0,-0.006056597672,-0.006056597672,0.009203249924,0.009203249924
178.4,0,2.373202527e-07,2.373202527e-07,3.099941061e-06,3.099941061e-06,1.672895364e-09,1.672895364e-09,0,0,-0.00606942991,-0.00606942991,0.008978780414,0.008978780414
178.41,0,2.320464693e-07,2.320464693e-07,3.031053482e-06,3.031053482e-06,1.635719912e-09,1.635719912e-09,0,0,-0.006080779246,-0.006080779246,0.00877925196,0.00877925196
178.42,0,2.267726859e-07,2.267726859e-07,2.962165903e-06,2.962165903e-06,1.598544459e-09,1.598544459e-09,0,0,-0.006092128582,-0.006092128582,0.008579723507,0.008579723507
178.43,0,2.214989025e-07,2.214989025e-07,2.893278324e-06,2.893278324e-06,1.561369007e-09,1.561369007e-09,0,0,-0.006103477918,-0.006103477918,0.008380195053,0.008380195053
178.44,0,2.162251191e-07,2.162251191e-07,2.824390745e-06,2.824390745e-06,1.524193554e-09,1.524193554e-09,0,0,-0.006114827254,-0.006114827254,0.0081806666,0.0081806666
178.45,0,2.109513357e-07,2.109513357e-07,2.755503166e-06,2.755503166e-06,1.487018102e-09,1.487018102e-09,0,0,-0.00612617659,-0.00612617659,0.007981138146,0.007981138146
178.46,0,2.062635282e-07,2.062635282e-07,2.694269762e-06,2.694269762e-06,1.453973255e-09,1.453973255e-09,0,0,-0.006136207814,-0.006136207814,0.00780377952,0.00780377952
178.47,0,2.015757208e-07,2.015757208e-07,2.633036358e-06,2.633036358e-06,1.420928408e-09,1.420928408e-09,0,0,-0.006146239038,-0.006146239038,0.007626420895,0.007626420895
178.48,0,1.968879133e-07,1.968879133e-07,2.571802955e-06,2.571802955e-06,1.387883562e-09,1.387883562e-09,0,0,-0.006156270262,-0.006156270262,0.00744906227,0.00744906227
178.49,0,1.922001059e-07,1.922001059e-07,2.510569551e-06,2.510569551e-06,1.354838715e-09,1.354838715e-09,0,0,-0.006166301486,-0.006166301486,0.007271703644,0.007271703644
178.5,0,1.875122984e-07,1.875122984e-07,2.449336147e-06,2.449336147e-06,1.321793868e-09,1.321793868e-09,0,0,-0.00617633271,-0.00617633271,0.007094345019,0.007094345019
178.51,0,1.833453584e-07,1.833453584e-07,2.394906455e-06,2.394906455e-06,1.292420671e-09,1.292420671e-09,0,0,-0.006185192302,-0.006185192302,0.006936692907,0.006936692907
178.52,0,1.791784185e-07,1.791784185e-07,2.340476763e-06,2.340476763e-06,1.263047474e-09,1.263047474e-09,0,0,-0.006194051893,-0.006194051893,0.006779040796,0.006779040796
178.53,0,1.750114785e-07,1.750114785e-07,2.286047071e-06,2.286047071e-06,1.233674277e-09,1.233674277e-09,0,0,-0.006202911484,-0.006202911484,0.006621388684,0.006621388684
178.54,0,1.708445385e-07,1.708445385e-07,2.231617379e-06,2.231617379e-06,1.20430108e-09,1.20430108e-09,0,0,-0.006211771075,-0.006211771075,0.006463736572,0.006463736572
178.55,0,1.666775986e-07,1.666775986e-07,2.177187686e-06,2.177187686e-06,1.174927883e-09,1.174927883e-09,0,0,-0.006220630666,-0.006220630666,0.006306084461,0.006306084461
178.56,0,1.629736519e-07,1.629736519e-07,2.128805738e-06,2.128805738e-06,1.148818374e-09,1.148818374e-09,0,0,-0.006228448828,-0.006228448828,0.006165949251,0.006165949251
178.57,0,1.592697053e-07,1.592697053e-07,2.080423789e-06,2.080423789e-06,1.122708866e-09,1.122708866e-09,0,0,-0.00623626699,-0.00623626699,0.00602581404,0.00602581404
178.58,0,1.555657587e-07,1.555657587e-07,2.032041841e-06,2.032041841e-06,1.096599357e-09,1.096599357e-09,0,0,-0.006244085152,-0.006244085152,0.00588567883,0.00588567883
178.59,0,1.51861812e-07,1.51861812e-07,1.983659892e-06,1.983659892e-06,1.070489849e-09,1.070489849e-09,0,0,-0.006251903313,-0.006251903313,0.00574554362,0.00574554362
178.6,0,1.481578654e-07,1.481578654e-07,1.935277944e-06,1.935277944e-06,1.04438034e-09,1.04438034e-09,0,0,-0.006259721475,-0.006259721475,0.00560540841,0.00560540841
178.61,0,1.448654684e-07,1.448654684e-07,1.892271767e-06,1.892271767e-06,1.021171888e-09,1.021171888e-09,0,0,-0.006266613945,-0.006266613945,0.005480843778,0.005480843778
178.62,0,1.415730714e-07,1.415730714e-07,1.849265591e-06,1.849265591e-06,9.979634363e-10,9.979634363e-10,0,0,-0.006273506414,-0.006273506414,0.005356279147,0.005356279147
178.63,0,1.382806744e-07,1.382806744e-07,1.806259414e-06,1.806259414e-06,9.747549843e-10,9.747549843e-10,0,0,-0.006280398883,-0.006280398883,0.005231714516,0.005231714516
178.64,0,1.349882774e-07,1.349882774e-07,1.763253237e-06,1.763253237e-06,9.515465323e-10,9.515465323e-10,0,0,-0.006287291352,-0.006287291352,0.005107149884,0.005107149884
178.65,0,1.316958804e-07,1.316958804e-07,1.720247061e-06,1.720247061e-06,9.283380803e-10,9.283380803e-10,0,0,-0.006294183822,-0.006294183822,0.004982585253,0.004982585253
178.66,0,1.287693052e-07,1.287693052e-07,1.682019348e-06,1.682019348e-06,9.077083452e-10,9.077083452e-10,0,0,-0.006300253475,-0.006300253475,0.004871861136,0.004871861136
178.67,0,1.258427301e-07,1.258427301e-07,1.643791636e-06,1.643791636e-06,8.8707861e-10,8.8707861e-10,0,0,-0.006306323129,-0.006306323129,0.00476113702,0.00476113702
178.68,0,1.22916155e-07,1.22916155e-07,1.605563924e-06,1.605563924e-06,8.664488749e-10,8.664488749e-10,0,0,-0.006312392782,-0.006312392782,0.004650412903,0.004650412903
178.69,0,1.199895799e-07,1.199895799e-07,1.567336211e-06,1.567336211e-06,8.458191398e-10,8.458191398e-10,0,0,-0.006318462436,-0.006318462436,0.004539688786,0.004539688786
178.7,0,1.170630048e-07,1.170630048e-07,1.529108499e-06,1.529108499e-06,8.251894047e-10,8.251894047e-10,0,0,-0.00632453209,-0.00632453209,0.004428964669,0.004428964669
178.71,0,1.144616047e-07,1.144616047e-07,1.49512831e-06,1.49512831e-06,8.068518624e-10,8.068518624e-10,0,0,-0.006329870374,-0.006329870374,0.004330543232,0.004330543232
178.72,0,1.118602046e-07,1.118602046e-07,1.461148121e-06,1.461148121e-06,7.8851432e-10,7.8851432e-10,0,0,-0.006335208658,-0.006335208658,0.004232121795,0.004232121795
178.73,0,1.092588044e-07,1.092588044e-07,1.427167932e-06,1.427167932e-06,7.701767777e-10,7.701767777e-10,0,0,-0.006340546942,-0.006340546942,0.004133700358,0.004133700358
178.74,0,1.066574043e-07,1.066574043e-07,1.393187743e-06,1.393187743e-06,7.518392354e-10,7.518392354e-10,0,0,-0.006345885227,-0.006345885227,0.004035278921,0.004035278921
178.75,0,1.040560042e-07,1.040560042e-07,1.359207554e-06,1.359207554e-06,7.335016931e-10,7.335016931e-10,0,0,-0.006351223511,-0.006351223511,0.003936857484,0.003936857484
178.76,0,1.017436486e-07,1.017436486e-07,1.329002942e-06,1.329002942e-06,7.172016554e-10,7.172016554e-10,0,0,-0.006355911711,-0.006355911711,0.003849371762,0.003849371762
178.77,0,9.943129294e-08,9.943129294e-08,1.29879833e-06,1.29879833e-06,7.009016178e-10,7.009016178e-10,0,0,-0.006360599911,-0.006360599911,0.00376188604,0.00376188604
178.78,0,9.711893729e-08,9.711893729e-08,1.268593717e-06,1.268593717e-06,6.846015802e-10,6.846015802e-10,0,0,-0.006365288112,-0.006365288112,0.003674400318,0.003674400318
178.79,0,9.480658164e-08,9.480658164e-08,1.238389105e-06,1.238389105e-06,6.683015426e-10,6.683015426e-10,0,0,-0.006369976312,-0.006369976312,0.003586914596,0.003586914596
178.8,0,9.249422599e-08,9.249422599e-08,1.208184493e-06,1.208184493e-06,6.520015049e-10,6.520015049e-10,0,0,-0.006374664512,-0.006374664512,0.003499428875,0.003499428875
178.81,0,9.043879874e-08,9.043879874e-08,1.181335948e-06,1.181335948e-06,6.375125826e-10,6.375125826e-10,0,0,-0.006378774883,-0.006378774883,0.003421663789,0.003421663789
178.82,0,8.83833715e-08,8.83833715e-08,1.154487404e-06,1.154487404e-06,6.230236603e-10,6.230236603e-10,0,0,-0.006382885253,-0.006382885253,0.003343898702,0.003343898702
178.83,0,8.632794426e-08,8.632794426e-08,1.12763886e-06,1.12763886e-06,6.085347379e-10,6.085347379e-10,0,0,-0.006386995623,-0.006386995623,0.003266133616,0.003266133616
178.84,0,8.427251701e-08,8.427251701e-08,1.100790316e-06,1.100790316e-06,5.940458156e-10,5.940458156e-10,0,0,-0.006391105993,-0.006391105993,0.00318836853,0.00318836853
178.85,0,8.221708977e-08,8.221708977e-08,1.073941771e-06,1.073941771e-06,5.795568933e-10,5.795568933e-10,0,0,-0.006395216363,-0.006395216363,0.003110603444,0.003110603444
178.86,0,8.039004333e-08,8.039004333e-08,1.050076399e-06,1.050076399e-06,5.666778512e-10,5.666778512e-10,0,0,-0.006398813129,-0.006398813129,0.003041478923,0.003041478923
178.87,0,7.856299689e-08,7.856299689e-08,1.026211026e-06,1.026211026e-06,5.537988091e-10,5.537988091e-10,0,0,-0.006402409894,-0.006402409894,0.002972354402,0.002972354402
178.88,0,7.673595045e-08,7.673595045e-08,1.002345653e-06,1.002345653e-06,5.409197671e-10,5.409197671e-10,0,0,-0.00640600666,-0.00640600666,0.002903229881,0.002903229881
178.89,0,7.490890401e-08,7.490890401e-08,9.784802805e-07,9.784802805e-07,5.28040725e-10,5.28040725e-10,0,0,-0.006409603425,-0.006409603425,0.00283410536,0.00283410536
178.9,0,7.308185757e-08,7.308185757e-08,9.546149078e-07,9.546149078e-07,5.151616829e-10,5.151616829e-10,0,0,-0.006413200191,-0.006413200191,0.002764980839,0.002764980839
178.91,0,7.145781629e-08,7.145781629e-08,9.334012432e-07,9.334012432e-07,5.037136455e-10,5.037136455e-10,0,0,-0.006416340441,-0.006416340441,0.002703536821,0.002703536821
178.92,0,6.983377501e-08,6.983377501e-08,9.121875786e-07,9.121875786e-07,4.922656081e-10,4.922656081e-10,0,0,-0.006419480692,-0.006419480692,0.002642092802,0.002642092802
178.93,0,6.820973373e-08,6.820973373e-08,8.90973914e-07,8.90973914e-07,4.808175707e-10,4.808175707e-10,0,0,-0.006422620942,-0.006422620942,0.002580648783,0.002580648783
178.94,0,6.658569245e-08,6.658569245e-08,8.697602494e-07,8.697602494e-07,4.693695333e-10,4.693695333e-10,0,0,-0.006425761193,-0.006425761193,0.002519204765,0.002519204765
178.95,0,6.496165117e-08,6.496165117e-08,8.485465847e-07,8.485465847e-07,4.579214959e-10,4.579214959e-10,0,0,-0.006428901443,-0.006428901443,0.002457760746,0.002457760746
178.96,0,6.351805893e-08,6.351805893e-08,8.29689994e-07,8.29689994e-07,4.477454627e-10,4.477454627e-10,0,0,-0.006431635924,-0.006431635924,0.00240314384,0.00240314384
178.97,0,6.207446668e-08,6.207446668e-08,8.108334032e-07,8.108334032e-07,4.375694294e-10,4.375694294e-10,0,0,-0.006434370406,-0.006434370406,0.002348526935,0.002348526935
178.98,0,6.063087443e-08,6.063087443e-08,7.919768124e-07,7.919768124e-07,4.273933962e-10,4.273933962e-10,0,0,-0.006437104887,-0.006437104887,0.00229391003,0.00229391003
178.99,0,5.918728218e-08,5.918728218e-08,7.731202217e-07,7.731202217e-07,4.17217363e-10,4.17217363e-10,0,0,-0.006439839368,-0.006439839368,0.002239293124,0.002239293124
179,0,5.774368993e-08,5.774368993e-08,7.542636309e-07,7.542636309e-07,4.070413297e-10,4.070413297e-10,0,0,-0.006442573849,-0.006442573849,0.002184676219,0.002184676219
179.01,0,5.646049682e-08,5.646049682e-08,7.375022169e-07,7.375022169e-07,3.979959668e-10,3.979959668e-10,0,0,-0.006444947669,-0.006444947669,0.002136127858,0.002136127858
179.02,0,5.517730371e-08,5.517730371e-08,7.207408028e-07,7.207408028e-07,3.889506039e-10,3.889506039e-10,0,0,-0.006447321489,-0.006447321489,0.002087579498,0.002087579498
179.03,0,5.38941106e-08,5.38941106e-08,7.039793888e-07,7.039793888e-07,3.799052411e-10,3.799052411e-10,0,0,-0.006449695309,-0.006449695309,0.002039031137,0.002039031137
179.04,0,5.261091749e-08,5.261091749e-08,6.872179748e-07,6.872179748e-07,3.708598782e-10,3.708598782e-10,0,0,-0.006452069129,-0.006452069129,0.001990482777,0.001990482777
179.05,0,5.132772438e-08,5.132772438e-08,6.704565608e-07,6.704565608e-07,3.618145153e-10,3.618145153e-10,0,0,-0.006454442949,-0.006454442949,0.001941934417,0.001941934417
179.06,0,5.018710829e-08,5.018710829e-08,6.555575261e-07,6.555575261e-07,3.537741927e-10,3.537741927e-10,0,0,-0.006456496203,-0.006456496203,0.001898780318,0.001898780318
179.07,0,4.904649219e-08,4.904649219e-08,6.406584914e-07,6.406584914e-07,3.457338702e-10,3.457338702e-10,0,0,-0.006458549457,-0.006458549457,0.00185562622,0.00185562622
179.08,0,4.790587609e-08,4.790587609e-08,6.257594567e-07,6.257594567e-07,3.376935476e-10,3.376935476e-10,0,0,-0.006460602711,-0.006460602711,0.001812472122,0.001812472122
179.09,0,4.676525999e-08,4.676525999e-08,6.10860422e-07,6.10860422e-07,3.296532251e-10,3.296532251e-10,0,0,-0.006462655965,-0.006462655965,0.001769318024,0.001769318024
179.1,0,4.56246439e-08,4.56246439e-08,5.959613874e-07,5.959613874e-07,3.216129025e-10,3.216129025e-10,0,0,-0.006464709219,-0.006464709219,0.001726163926,0.001726163926
179.11,0,4.461076292e-08,4.461076292e-08,5.82717801e-07,5.82717801e-07,3.144659491e-10,3.144659491e-10,0,0,-0.006466477548,-0.006466477548,0.001687804727,0.001687804727
179.12,0,4.359688195e-08,4.359688195e-08,5.694742146e-07,5.694742146e-07,3.073189957e-10,3.073189957e-10,0,0,-0.006468245877,-0.006468245877,0.001649445529,0.001649445529
179.13,0,4.258300097e-08,4.258300097e-08,5.562306282e-07,5.562306282e-07,3.001720423e-10,3.001720423e-10,0,0,-0.006470014206,-0.006470014206,0.001611086331,0.001611086331
179.14,0,4.156912e-08,4.156912e-08,5.429870418e-07,5.429870418e-07,2.930250889e-10,2.930250889e-10,0,0,-0.006471782535,-0.006471782535,0.001572727132,0.001572727132
179.15,0,4.055523902e-08,4.055523902e-08,5.297434554e-07,5.297434554e-07,2.858781355e-10,2.858781355e-10,0,0,-0.006473550864,-0.006473550864,0.001534367934,0.001534367934
179.16,0,3.965401149e-08,3.965401149e-08,5.179713786e-07,5.179713786e-07,2.795252881e-10,2.795252881e-10,0,0,-0.006475065948,-0.006475065948,0.001500270869,0.001500270869
179.17,0,3.875278395e-08,3.875278395e-08,5.061993019e-07,5.061993019e-07,2.731724406e-10,2.731724406e-10,0,0,-0.006476581032,-0.006476581032,0.001466173804,0.001466173804
179.18,0,3.785155642e-08,3.785155642e-08,4.944272251e-07,4.944272251e-07,2.668195932e-10,2.668195932e-10,0,0,-0.006478096116,-0.006478096116,0.001432076738,0.001432076738
179.19,0,3.695032888e-08,3.695032888e-08,4.826551483e-07,4.826551483e-07,2.604667457e-10,2.604667457e-10,0,0,-0.006479611201,-0.006479611201,0.001397979673,0.001397979673
179.2,0,3.604910135e-08,3.604910135e-08,4.708830715e-07,4.708830715e-07,2.541138983e-10,2.541138983e-10,0,0,-0.006481126285,-0.006481126285,0.001363882608,0.001363882608
179.21,0,3.524801021e-08,3.524801021e-08,4.604190032e-07,4.604190032e-07,2.484669227e-10,2.484669227e-10,0,0,-0.006482416285,-0.006482416285,0.001333574106,0.001333574106
179.22,0,3.444691907e-08,3.444691907e-08,4.49954935e-07,4.49954935e-07,2.428199472e-10,2.428199472e-10,0,0,-0.006483706285,-0.006483706285,0.001303265603,0.001303265603
179.23,0,3.364582793e-08,3.364582793e-08,4.394908667e-07,4.394908667e-07,2.371729717e-10,2.371729717e-10,0,0,-0.006484996285,-0.006484996285,0.001272957101,0.001272957101
179.24,0,3.284473679e-08,3.284473679e-08,4.290267985e-07,4.290267985e-07,2.315259962e-10,2.315259962e-10,0,0,-0.006486286285,-0.006486286285,0.001242648598,0.001242648598
179.25,0,3.204364565e-08,3.204364565e-08,4.185627302e-07,4.185627302e-07,2.258790207e-10,2.258790207e-10,0,0,-0.006487576285,-0.006487576285,0.001212340096,0.001212340096
179.26,0,3.133156463e-08,3.133156463e-08,4.092613362e-07,4.092613362e-07,2.208594869e-10,2.208594869e-10,0,0,-0.006488666233,-0.006488666233,0.001185399205,0.001185399205
179.27,0,3.061948362e-08,3.061948362e-08,3.999599422e-07,3.999599422e-07,2.158399531e-10,2.158399531e-10,0,0,-0.00648975618,-0.00648975618,0.001158458314,0.001158458314
179.28,0,2.99074026e-08,2.99074026e-08,3.906585482e-07,3.906585482e-07,2.108204193e-10,2.108204193e-10,0,0,-0.006490846127,-0.006490846127,0.001131517423,0.001131517423
179.29,0,2.919532159e-08,2.919532159e-08,3.813571542e-07,3.813571542e-07,2.058008855e-10,2.058008855e-10,0,0,-0.006491936075,-0.006491936075,0.001104576532,0.001104576532
179.3,0,2.848324057e-08,2.848324057e-08,3.720557602e-07,3.720557602e-07,2.007813517e-10,2.007813517e-10,0,0,-0.006493026022,-0.006493026022,0.001077635641,0.001077635641
179.31,0,2.785027967e-08,2.785027967e-08,3.637878544e-07,3.637878544e-07,1.963195439e-10,1.963195439e-10,0,0,-0.006493938167,-0.006493938167,0.001053688182,0.001053688182
179.32,0,2.721731877e-08,2.721731877e-08,3.555199486e-07,3.555199486e-07,1.918577361e-10,1.918577361e-10,0,0,-0.006494850312,-0.006494850312,0.001029740724,0.001029740724
179.33,0,2.658435787e-08,2.658435787e-08,3.472520428e-07,3.472520428e-07,1.873959283e-10,1.873959283e-10,0,0,-0.006495762457,-0.006495762457,0.001005793265,0.001005793265
179.34,0,2.595139697e-08,2.595139697e-08,3.389841371e-07,3.389841371e-07,1.829341205e-10,1.829341205e-10,0,0,-0.006496674601,-0.006496674601,0.0009818458062,0.0009818458062
179.35,0,2.531843607e-08,2.531843607e-08,3.307162313e-07,3.307162313e-07,1.784723126e-10,1.784723126e-10,0,0,-0.006497586746,-0.006497586746,0.0009578983475,0.0009578983475
179.36,0,2.475580415e-08,2.475580415e-08,3.233669817e-07,3.233669817e-07,1.745062612e-10,1.745062612e-10,0,0,-0.006498340867,-0.006498340867,0.0009366117176,0.0009366117176
179.37,0,2.419317224e-08,2.419317224e-08,3.160177321e-07,3.160177321e-07,1.705402099e-10,1.705402099e-10,0,0,-0.006499094987,-0.006499094987,0.0009153250876,0.0009153250876
179.38,0,2.363054033e-08,2.363054033e-08,3.086684825e-07,3.086684825e-07,1.665741585e-10,1.665741585e-10,0,0,-0.006499849107,-0.006499849107,0.0008940384577,0.0008940384577
179.39,0,2.306790842e-08,2.306790842e-08,3.013192329e-07,3.013192329e-07,1.626081071e-10,1.626081071e-10,0,0,-0.006500603228,-0.006500603228,0.0008727518277,0.0008727518277
179.4,0,2.25052765e-08,2.25052765e-08,2.939699834e-07,2.939699834e-07,1.586420557e-10,1.586420557e-10,0,0,-0.006501357348,-0.006501357348,0.0008514651978,0.0008514651978
179.41,0,2.200515925e-08,2.200515925e-08,2.874373171e-07,2.874373171e-07,1.551166767e-10,1.551166767e-10,0,0,-0.006501971024,-0.006501971024,0.0008325437489,0.0008325437489
179.42,0,2.150504199e-08,2.150504199e-08,2.809046508e-07,2.809046508e-07,1.515912976e-10,1.515912976e-10,0,0,-0.0065025847,-0.0065025847,0.0008136223001,0.0008136223001
179.43,0,2.100492474e-08,2.100492474e-08,2.743719845e-07,2.743719845e-07,1.480659186e-10,1.480659186e-10,0,0,-0.006503198377,-0.006503198377,0.0007947008513,0.0007947008513
179.44,0,2.050480748e-08,2.050480748e-08,2.678393182e-07,2.678393182e-07,1.445405396e-10,1.445405396e-10,0,0,-0.006503812053,-0.006503812053,0.0007757794024,0.0007757794024
179.45,0,2.000469022e-08,2.000469022e-08,2.613066519e-07,2.613066519e-07,1.410151606e-10,1.410151606e-10,0,0,-0.006504425729,-0.006504425729,0.0007568579536,0.0007568579536
179.46,0,1.956014155e-08,1.956014155e-08,2.554998374e-07,2.554998374e-07,1.378814904e-10,1.378814904e-10,0,0,-0.006504914588,-0.006504914588,0.0007400388879,0.0007400388879
179.47,0,1.911559288e-08,1.911559288e-08,2.496930229e-07,2.496930229e-07,1.347478201e-10,1.347478201e-10,0,0,-0.006505403447,-0.006505403447,0.0007232198223,0.0007232198223
179.48,0,1.867104421e-08,1.867104421e-08,2.438862084e-07,2.438862084e-07,1.316141499e-10,1.316141499e-10,0,0,-0.006505892306,-0.006505892306,0.0007064007567,0.0007064007567
179.49,0,1.822649554e-08,1.822649554e-08,2.380793939e-07,2.380793939e-07,1.284804797e-10,1.284804797e-10,0,0,-0.006506381166,-0.006506381166,0.000689581691,0.000689581691
179.5,0,1.778194687e-08,1.778194687e-08,2.322725794e-07,2.322725794e-07,1.253468094e-10,1.253468094e-10,0,0,-0.006506870025,-0.006506870025,0.0006727626254,0.0006727626254
